subjectSlug,subjectName,classLevel,department,topic,difficulty,stem,optionA,optionB,optionC,optionD,correctIndex,explanation,source
economics,Economics,ss2,commercial,Market Structures,2,A market with a single seller is,monopoly,oligopoly,duopoly,perfect competition,0,Mono = one seller.,JAMB past (adapted)
economics,Economics,ss2,commercial,Market Structures,2,Perfect competition requires,entry barriers,one seller,product differentiation,many buyers and sellers of a homogeneous product,3,Many + identical goods.,JAMB past (adapted)
economics,Economics,ss3,commercial,Market Structures,3,A few large firms dominating a market is,oligopoly,perfect competition,bilateral monopoly,monopoly,0,Oligo = few.,JAMB past (adapted)
economics,Economics,ss2,commercial,National Income,2,GDP is the total value of goods and services produced,by citizens abroad,within a country in a year,by companies only,by government only,1,GDP is geographic.,JAMB past (adapted)
economics,Economics,ss2,commercial,National Income,2,GNP equals GDP plus,taxes,subsidies,depreciation,net income from abroad,3,GNP = GDP + net factor income abroad.,JAMB past (adapted)
economics,Economics,ss3,commercial,National Income,3,Per capita income is national income divided by,population,exports,number of firms,land area,0,Income per head.,JAMB past (adapted)
economics,Economics,ss1,commercial,Money & Banking,1,The functions of money do NOT include,store of value,unit of account,food,medium of exchange,2,Money is not food!,JAMB past (adapted)
economics,Economics,ss1,commercial,Money & Banking,1,The Central Bank of Nigeria issues,import licences,loans to students,private shares,currency,3,Issue function = CBN.,JAMB past (adapted)
economics,Economics,ss2,commercial,Money & Banking,2,A commercial bank's main function is to,print money,fix exchange rates alone,set taxes,accept deposits and make loans,3,Financial intermediation.,JAMB past (adapted)
economics,Economics,ss2,commercial,Money & Banking,2,The lender of last resort is the,World Bank,merchant bank,Central Bank,commercial bank,2,CBN backs banks.,JAMB past (adapted)
economics,Economics,ss3,commercial,Money & Banking,3,"When the CBN raises the cash reserve ratio, the money supply",falls,doubles,is unchanged,rises,0,Higher reserve → less lending.,JAMB past (adapted)
economics,Economics,ss2,commercial,Inflation,2,A persistent rise in the general price level is,inflation,recession,stagflation,deflation,0,Definition of inflation.,JAMB past (adapted)
economics,Economics,ss2,commercial,Inflation,2,Inflation caused by too much money chasing too few goods is,cost-push,demand-pull,imported,structural,1,Demand-pull inflation.,JAMB past (adapted)
economics,Economics,ss3,commercial,Inflation,3,Inflation caused by rising production costs is,cost-push,creeping,hyper,demand-pull,0,Cost-push.,JAMB past (adapted)
economics,Economics,ss2,commercial,Public Finance,2,A tax whose rate rises as income rises is,direct only,regressive,progressive,proportional,2,Progressive taxation.,JAMB past (adapted)
economics,Economics,ss2,commercial,Public Finance,2,A regressive tax takes a ___ share as income rises,constant,smaller,zero,larger,1,Regressive — burden falls on the poor.,JAMB past (adapted)
economics,Economics,ss3,commercial,Public Finance,3,Government revenue in Nigeria comes mainly from,agriculture,tourism,oil (petroleum) earnings and taxes,school fees,2,Oil dominates revenue.,JAMB past (adapted)
economics,Economics,ss2,commercial,International Trade,2,The difference between visible exports and imports is the,balance of trade,terms of trade,trade cycle,balance of payments,0,Visible goods only.,JAMB past (adapted)
economics,Economics,ss2,commercial,International Trade,2,Balance of payments records,all economic transactions with the rest of the world,only goods trade,only aid,only debts,0,Current + capital accounts.,JAMB past (adapted)
economics,Economics,ss3,commercial,International Trade,3,A tariff on imported goods is mainly to,increase imports,reward exporters,lower prices,protect local industries and raise revenue,3,Protection + revenue.,JAMB past (adapted)
economics,Economics,ss3,commercial,International Trade,3,OPEC is a cartel of,miners,oil exporting countries,bankers,food producers,1,Organization of Petroleum Exporting Countries.,JAMB past (adapted)
economics,Economics,ss2,commercial,Population & Labour,2,The optimum population is the level that gives,zero unemployment,maximum output per head,the largest land area,the most births,1,Optimum → max per-capita welfare.,JAMB past (adapted)
economics,Economics,ss2,commercial,Population & Labour,2,The working population includes those,able and willing to work,under 15 years,retired only,in school only,0,Labour force definition.,JAMB past (adapted)
economics,Economics,ss2,commercial,Economic Development,2,Underdevelopment is characterised by,low per capita income and high dependence on primary production,high literacy,surplus infrastructure,high industrial output,0,Classic features.,JAMB past (adapted)
economics,Economics,ss3,commercial,Economic Development,3,The process of increasing a country's real output and welfare over time is,inflation,economic growth,deflation,devaluation,1,Growth = rising real output.,JAMB past (adapted)
government,Government,ss1,arts,Basic Concepts,1,Government may be defined as the body that,makes and enforces laws for a state,sells goods,owns all land,builds churches,0,Government = machinery of state.,JAMB past (adapted)
government,Government,ss1,arts,Basic Concepts,1,"The three organs of government are legislature, executive and",army,judiciary,police,civil service,1,Three arms of government.,JAMB past (adapted)
government,Government,ss2,arts,Basic Concepts,2,The principle separating powers among the three organs is,devolution,separation of powers,checks and balances only,federalism,1,Montesquieu's doctrine.,JAMB past (adapted)
government,Government,ss2,arts,Basic Concepts,2,A constitution is a body of,military decrees,fundamental principles by which a state is governed,party rules,ordinary laws,1,Definition of constitution.,JAMB past (adapted)
government,Government,ss2,arts,Basic Concepts,2,"Democracy is government of the people, by the people and for the",army,judges,elite,people,3,Lincoln's definition.,JAMB past (adapted)
government,Government,ss3,arts,Basic Concepts,3,A system where power is shared between central and component governments is,monarchy,confederalism,unitarism,federalism,3,Federalism — shared powers.,JAMB past (adapted)
government,Government,ss3,arts,Basic Concepts,3,"In a unitary system, power resides",with traditional rulers,with the regions,mainly with the central government,with the states,2,Unitary — centre supreme.,JAMB past (adapted)
government,Government,ss2,arts,Pre-colonial Nigeria,2,The Sokoto Caliphate was founded by,Usman dan Fodio,Othman dan Fodio's son,Nnamdi Azikiwe,Lord Lugard,0,"Usman dan Fodio, 1804.",JAMB past (adapted)
government,Government,ss2,arts,Pre-colonial Nigeria,2,The Indirect Rule system used,soldiers,foreign judges,party chairmen,traditional rulers,3,Native authorities governed for the British.,JAMB past (adapted)
government,Government,ss3,arts,Pre-colonial Nigeria,3,The 1914 amalgamation of Northern and Southern Nigeria was carried out by,Abubakar Tafawa Balewa,Flora Shaw,Frederick Lugard,Nnamdi Azikiwe,2,Lugard amalgamated 1914.,JAMB past (adapted)
government,Government,ss3,arts,Pre-colonial Nigeria,3,Pre-colonial Igbo political system was largely,theocratic,acephalous (no centralised head),monarchical,colonial,1,Segmentary/acephalous.,JAMB past (adapted)
government,Government,ss2,arts,Pre-colonial Nigeria,2,The Yoruba pre-colonial political system centred on the,Emir,Oba,Eze,President,1,Oba in council.,JAMB past (adapted)
government,Government,ss2,arts,Constitutional Development,2,The Clifford Constitution of 1922 introduced,federalism,universal adult suffrage,independence,elective principle,3,"Four elected seats, 1922.",JAMB past (adapted)
government,Government,ss3,arts,Constitutional Development,3,The 1954 Lyttleton Constitution introduced,federalism,regionalism only,direct election,republicanism,0,1954 — federal structure.,JAMB past (adapted)
government,Government,ss2,arts,Constitutional Development,2,Nigeria became independent on,27 May 1999,1 January 1914,1 October 1963,1 October 1960,3,Independence: 1 Oct 1960.,JAMB past (adapted)
government,Government,ss2,arts,Constitutional Development,2,Nigeria became a republic in,1963,1979,1960,1999,0,Republic: 1 Oct 1963.,JAMB past (adapted)
government,Government,ss3,arts,Constitutional Development,3,The 1979 Constitution introduced the,confederation,parliamentary system,monarchy,presidential system,3,"Executive president, 1979.",JAMB past (adapted)
government,Government,ss3,arts,Constitutional Development,3,The current constitution of Nigeria was enacted in,1999,1989,1963,1979,0,1999 Constitution (as amended).,JAMB past (adapted)
government,Government,ss2,arts,Political Parties,2,The first political party in Nigeria was the,NCNC,NNDP,AG,NPC,1,"Herbert Macaulay's NNDP, 1923.",JAMB past (adapted)
government,Government,ss2,arts,Political Parties,2,The NCNC was led mainly by,Ahmadu Bello,Obafemi Awolowo,Tafawa Balewa,Nnamdi Azikiwe,3,Azikiwe — NCNC.,JAMB past (adapted)
government,Government,ss2,arts,Political Parties,2,The Northern People's Congress (NPC) was led by,Ernest Ikoli,Ahmadu Bello,Nnamdi Azikiwe,Obafemi Awolowo,1,Sardauna — NPC.,JAMB past (adapted)
government,Government,ss3,arts,Political Parties,3,The Action Group grew out of the,NPC youth wing,NCYC,NNDP,Egbe Omo Oduduwa,3,AG from Yoruba cultural union.,JAMB past (adapted)
government,Government,ss3,arts,Political Parties,3,The 1993 presidential election presumed won by Abiola was annulled by,Obasanjo,Abacha,Babangida's military government,Shonekan,2,"June 12, 1993 annulment.",JAMB past (adapted)
government,Government,ss1,arts,Institutions,1,The legislature at the federal level in Nigeria is called the,National Assembly,House of Lords,Parliament of Nigeria,Congress,0,Senate + House of Reps.,JAMB past (adapted)
government,Government,ss2,arts,Institutions,2,The body that conducts elections in Nigeria is,NAFDAC,EFCC,INEC,NDLEA,2,Independent National Electoral Commission.,JAMB past (adapted)
government,Government,ss2,arts,Institutions,2,The highest court in Nigeria is the,Sharia Court of Appeal,Court of Appeal,High Court,Supreme Court,3,Supreme Court is apex.,JAMB past (adapted)
government,Government,ss2,arts,Institutions,2,The executive arm of government is headed in Nigeria by the,Speaker,Chief Justice,President,Senate President,2,President is head of executive.,JAMB past (adapted)
government,Government,ss3,arts,Institutions,3,The doctrine that lets each arm check the others is,separation only,rule of law,delegated legislation,checks and balances,3,Mutual checks.,JAMB past (adapted)
government,Government,ss2,arts,Citizenship & Rights,2,"Nigerian citizenship can be acquired by birth, registration and",naturalisation,employment,marriage only,application to a court only,0,Three modes: birth/registration/naturalisation.,JAMB past (adapted)
government,Government,ss2,arts,Citizenship & Rights,2,Chapter IV of the 1999 Constitution contains,fundamental human rights,the flag,the legislative powers,directive principles,0,Rights are in Chapter IV.,JAMB past (adapted)
government,Government,ss3,arts,Citizenship & Rights,3,The age of majority for voting in Nigeria is,21,16,18,25,2,18 years to vote.,JAMB past (adapted)
government,Government,ss2,arts,Local Government,2,The main reason for creating local governments is to,employ soldiers,replace states,increase taxes,bring government closer to the people,3,Grassroots governance.,JAMB past (adapted)
government,Government,ss2,arts,Foreign Policy,2,Nigeria's foreign policy's central principle is,alliance with Europe only,isolationism,Africa as the centre-piece,neutrality in everything,2,Afro-centrism.,JAMB past (adapted)
government,Government,ss2,arts,Foreign Policy,2,ECOWAS was formed in,1963,1999,1960,1975,3,"Lagos Treaty, May 1975.",JAMB past (adapted)
government,Government,ss2,arts,Foreign Policy,2,ECOWAS headquarters is in,Accra,Abuja,Lomé,Lagos,1,"Abuja, Nigeria.",JAMB past (adapted)
government,Government,ss3,arts,Foreign Policy,3,"The OAU, predecessor of the African Union, was formed in",1980,2002,1963,1957,2,"Addis Ababa, 1963.",JAMB past (adapted)
government,Government,ss3,arts,Foreign Policy,3,Nigeria joined the United Nations in,1960,1963,1975,1914,0,"Independence year, 1960.",JAMB past (adapted)
government,Government,ss2,arts,Political Ideas,2,Franchise means the,right to vote,duty to pay tax,right to rule,right to work,0,Suffrage = vote.,JAMB past (adapted)
government,Government,ss3,arts,Political Ideas,3,A government in which the military rules by decree is,federal,democratic,confederal,authoritarian,3,Military rule is authoritarian.,JAMB past (adapted)
geography,Geography,ss1,arts,The Earth,1,The earth's shape is best described as a,perfect circle,flat disc,sphere slightly flattened at the poles,cube,2,Oblate spheroid.,WAEC past (adapted)
geography,Geography,ss1,arts,The Earth,1,The imaginary line at 0° latitude is the,tropic,axis,prime meridian,equator,3,Equator = 0° latitude.,WAEC past (adapted)
geography,Geography,ss2,arts,The Earth,2,The rotation of the earth causes,the seasons,eclipses,day and night,earthquakes,2,Rotation → day/night.,WAEC past (adapted)
geography,Geography,ss2,arts,The Earth,2,The revolution of the earth round the sun causes,the seasons,winds,tides,day and night,0,Revolution + tilt → seasons.,WAEC past (adapted)
geography,Geography,ss3,arts,The Earth,3,The Prime Meridian passes through,Paris,Equator,Lagos,Greenwich,3,"Greenwich, London — 0° longitude.",WAEC past (adapted)
geography,Geography,ss1,arts,Rocks & Landforms,1,Rocks formed from molten magma are,metamorphic,sedimentary,igneous,organic,2,Igneous — cooled magma.,WAEC past (adapted)
geography,Geography,ss1,arts,Rocks & Landforms,1,Rocks formed from accumulated sediments are,igneous,sedimentary,volcanic,metamorphic,1,Sedimentary — layers.,WAEC past (adapted)
geography,Geography,ss2,arts,Rocks & Landforms,2,Marble is a ___ rock,igneous,metamorphic,sedimentary,artificial,1,Limestone → marble.,WAEC past (adapted)
geography,Geography,ss2,arts,Rocks & Landforms,2,A mass movement of soil down a slope under gravity is,weathering,deposition,erosion,landslide,3,Landslide = mass wasting.,WAEC past (adapted)
geography,Geography,ss3,arts,Rocks & Landforms,3,Karst topography is associated with ___ rocks,basalt,granite,limestone,sandstone,2,Limestone solution features.,WAEC past (adapted)
geography,Geography,ss1,arts,Weather & Climate,1,The instrument for measuring temperature is the,barometer,anemometer,thermometer,hygrometer,2,Thermometer.,WAEC past (adapted)
geography,Geography,ss1,arts,Weather & Climate,1,The instrument for measuring rainfall is the,thermometer,rain gauge,barometer,wind vane,1,Rain gauge.,WAEC past (adapted)
geography,Geography,ss2,arts,Weather & Climate,2,Wind direction is measured with a,rain gauge,wind vane,hygrometer,barometer,1,Wind vane.,WAEC past (adapted)
geography,Geography,ss2,arts,Weather & Climate,2,Nigeria's climate is mainly,temperate,Mediterranean,arctic,tropical,3,Tropical — wet/dry seasons.,WAEC past (adapted)
geography,Geography,ss3,arts,Weather & Climate,3,The dry dusty wind that blows from the Sahara toward West Africa in the harmattan is called the,Harmattan,Chinook,Föhn,Monsoon,0,Harmattan — NE trade wind.,WAEC past (adapted)
